1,6373,243,-180
2,6380,244,-179.914
3,6376,246,-179.829
4,6379,246,-179.743
5,6368,246,-179.657
6,6372,245,-179.571
7,6371,248,-179.486
8,6366,249,-179.4
9,6377,248,-179.314
10,6387,246,-179.229
11,6371,250,-179.143
12,6382,248,-179.057
13,6376,251,-178.971
14,6365,253,-178.886
15,6373,252,-178.8
16,6377,256,-178.714
17,6367,255,-178.629
18,6377,255,-178.543
19,6379,258,-178.457
20,6373,259,-178.371
21,6365,260,-178.286
22,6360,262,-178.2
23,6365,265,-178.114
24,6358,267,-178.029
25,6363,266,-177.943
26,6360,269,-177.857
27,6367,271,-177.771
28,6364,271,-177.686
29,6359,274,-177.6
30,6366,275,-177.514
31,6363,277,-177.429
32,6371,279,-177.343
33,6365,282,-177.257
34,6344,284,-177.171
35,6365,285,-177.086
36,6348,295,-177
37,6363,298,-176.914
38,6377,312,-176.829
39,6355,335,-176.743
40,6364,445,-176.657
41,6362,552,-176.571
42,6370,550,-176.486
43,6362,425,-176.4
44,6363,324,-176.314
45,6368,307,-176.229
46,6371,299,-176.143
47,6368,293,-176.057
48,6362,288,-175.971
49,6367,289,-175.886
50,6373,284,-175.8
51,6371,281,-175.714
52,6360,278,-175.629
53,6361,278,-175.543
54,6365,280,-175.457
55,6357,276,-175.371
56,6368,276,-175.286
57,6359,272,-175.2
58,6373,273,-175.114
59,6351,272,-175.029
60,6370,269,-174.943
61,6374,266,-174.857
62,6359,268,-174.771
63,6372,263,-174.686
64,6364,266,-174.6
65,6361,265,-174.514
66,6372,260,-174.429
67,6375,263,-174.343
68,6353,263,-174.257
69,6373,258,-174.171
70,6353,259,-174.086
71,6365,259,-174
72,6378,258,-173.914
73,6361,259,-173.829
74,6380,255,-173.743
75,6375,258,-173.657
76,6372,256,-173.571
77,6370,253,-173.486
78,6362,255,-173.4
79,6374,256,-173.314
80,6359,253,-173.229
81,6391,248,-173.143
82,6364,250,-173.057
83,6391,248,-172.971
84,6377,251,-172.886
85,6377,249,-172.8
86,6370,251,-172.714
87,6356,250,-172.629
88,6381,246,-172.543
89,6373,247,-172.457
90,6377,247,-172.371
91,6381,243,-172.286
92,6385,242,-172.2
93,6372,245,-172.114
94,6396,242,-172.029
95,6390,226,-171.943
96,6394,127,-171.857
97,6440,116,-171.771
98,6448,112,-171.686
99,6444,112,-171.6
100,6422,110,-171.514
101,6472,106,-171.429
102,6440,101,-171.343
103,6446,96,-171.257
104,6467,94,-171.171
105,6449,92,-171.086
106,6443,94,-171
107,6476,91,-170.914
108,6472,86,-170.829
109,6490,96,-170.743
110,6478,91,-170.657
111,6453,87,-170.571
112,6485,92,-170.486
113,6487,83,-170.4
114,6467,85,-170.314
115,6487,82,-170.229
